timestamp, hostName, cpuDemand, cpuUsage, cpuUtilization, cpuIdleTime, energyUsage
19680, host-2, 123480.0, 123480.0, 0.8, 0.7875, 1254, 207.5
19680, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
19740, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
19740, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
19740, host-2, 125440.0, 125440.0, 0.799, 0.8, 1249, 210.0
19740, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
19800, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
19800, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
19800, host-2, 123480.0, 123480.0, 0.8, 0.7875, 693, 207.5
19800, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
19860, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
19860, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
19860, host-2, 125440.0, 125440.0, 0.799, 0.8, 724, 210.0
19860, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
19920, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
19920, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
19920, host-2, 125440.0, 125440.0, 0.799, 0.8, 676, 210.0
19920, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
19980, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
19980, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
19980, host-2, 125440.0, 125440.0, 0.799, 0.8, 444, 210.0
19980, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20040, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20040, host-1, 43120.0, 43120.0, 0.0, 0.275, 20920, 100.0
20040, host-2, 125440.0, 125440.0, 0.8, 0.8, 658, 210.0
20040, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20100, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20100, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
20100, host-2, 125440.0, 125440.0, 0.8, 0.8, 772, 210.0
20100, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20160, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20160, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
20160, host-2, 125440.0, 125440.0, 0.8, 0.8, 933, 210.0
20160, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20220, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20220, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
20220, host-2, 125440.0, 125440.0, 0.8, 0.8, 1056, 210.0
20220, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20280, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20280, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
20280, host-2, 125440.0, 125440.0, 0.8, 0.8, 1085, 210.0
20280, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20340, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20340, host-1, 35280.0, 35280.0, 0.8, 0.225, 983, 95.0
20340, host-2, 125440.0, 125440.0, 0.799, 0.8, 542, 210.0
20340, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20400, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20400, host-1, 23520.0, 23520.0, 0.8, 0.15, 1518, 80.0
20400, host-2, 125440.0, 125440.0, 0.799, 0.8, 309, 210.0
20400, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20460, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20460, host-1, 9800.0, 9800.0, 0.8, 0.0625, 1858, 62.5
20460, host-2, 125440.0, 125440.0, 0.799, 0.8, 658, 210.0
20460, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20520, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20520, host-1, 5880.0, 5880.0, 0.8, 0.0375, 552, 57.5
20520, host-2, 125440.0, 125440.0, 0.8, 0.8, 638, 210.0
20520, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20580, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20580, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
20580, host-2, 123480.0, 123480.0, 0.8, 0.7875, 652, 207.5
20580, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20640, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20640, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
20640, host-2, 125440.0, 125440.0, 0.8, 0.8, 407, 210.0
20640, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20700, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20700, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
20700, host-2, 125440.0, 125440.0, 0.799, 0.8, 1092, 210.0
20700, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20760, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20760, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
20760, host-2, 125440.0, 125440.0, 0.799, 0.8, 861, 210.0
20760, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20820, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20820, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
20820, host-2, 125440.0, 125440.0, 0.8, 0.8, 683, 210.0
20820, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20880, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20880, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
20880, host-2, 125440.0, 125440.0, 0.8, 0.8, 622, 210.0
20880, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20940, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
20940, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
20940, host-2, 125440.0, 125440.0, 0.799, 0.8, 873, 210.0
20940, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21000, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21000, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
21000, host-2, 125440.0, 125440.0, 0.8, 0.8, 615, 210.0
21000, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21060, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21060, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
21060, host-2, 125440.0, 125440.0, 0.8, 0.8, 943, 210.0
21060, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21120, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21120, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
21120, host-2, 125440.0, 125440.0, 0.799, 0.8, 816, 210.0
21120, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21180, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21180, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
21180, host-2, 125440.0, 125440.0, 0.8, 0.8, 1090, 210.0
21180, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21240, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21240, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
21240, host-2, 125440.0, 125440.0, 0.8, 0.8, 848, 210.0
21240, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21300, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21300, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
21300, host-2, 123480.0, 123480.0, 0.8, 0.7875, 611, 207.5
21300, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21360, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21360, host-1, 1960.0, 1960.0, 0.8, 0.0125, 544, 52.5
21360, host-2, 125440.0, 125440.0, 0.8, 0.8, 718, 210.0
21360, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21420, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21420, host-1, 0.0, 0.0, 0.8, 0.0, 275, 50.0
21420, host-2, 125440.0, 125440.0, 0.799, 0.8, 945, 210.0
21420, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21480, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21480, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21480, host-2, 125440.0, 125440.0, 0.8, 0.8, 482, 210.0
21480, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21540, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21540, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21540, host-2, 125440.0, 125440.0, 0.799, 0.8, 312, 210.0
21540, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21600, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21600, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21600, host-2, 125440.0, 125440.0, 0.8, 0.8, 719, 210.0
21600, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21660, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21660, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21660, host-2, 125440.0, 125440.0, 0.8, 0.8, 410, 210.0
21660, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21720, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21720, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21720, host-2, 125440.0, 125440.0, 0.799, 0.8, 215, 210.0
21720, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21780, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21780, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21780, host-2, 125440.0, 125440.0, 0.8, 0.8, 535, 210.0
21780, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21840, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21840, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21840, host-2, 125440.0, 125440.0, 0.8, 0.8, 971, 210.0
21840, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21900, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21900, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21900, host-2, 125440.0, 125440.0, 0.799, 0.8, 1100, 210.0
21900, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21960, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21960, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
21960, host-2, 125440.0, 125440.0, 0.799, 0.8, 1011, 210.0
21960, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22020, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22020, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22020, host-2, 125440.0, 125440.0, 0.8, 0.8, 1020, 210.0
22020, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22080, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22080, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22080, host-2, 125440.0, 125440.0, 0.799, 0.8, 968, 210.0
22080, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22140, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22140, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22140, host-2, 125440.0, 125440.0, 0.8, 0.8, 845, 210.0
22140, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22200, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22200, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22200, host-2, 125440.0, 125440.0, 0.8, 0.8, 1246, 210.0
22200, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22260, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22260, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22260, host-2, 125440.0, 125440.0, 0.8, 0.8, 1380, 207.5
22260, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22320, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22320, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22320, host-2, 125440.0, 125440.0, 0.799, 0.8, 678, 210.0
22320, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22380, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22380, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22380, host-2, 125440.0, 125440.0, 0.8, 0.8, 530, 210.0
22380, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22440, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22440, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22440, host-2, 125440.0, 125440.0, 0.8, 0.8, 603, 210.0
22440, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22500, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22500, host-1, 37240.0, 37240.0, 0.0, 0.2375, 160787, 52.5
22500, host-2, 125440.0, 125440.0, 0.8, 0.8, 966, 210.0
22500, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22560, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22560, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
22560, host-2, 125440.0, 125440.0, 0.8, 0.8, 995, 210.0
22560, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22620, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22620, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
22620, host-2, 123480.0, 123480.0, 0.8, 0.7875, 666, 207.5
22620, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22680, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22680, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
22680, host-2, 125440.0, 125440.0, 0.8, 0.8, 848, 210.0
22680, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22740, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22740, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
22740, host-2, 125440.0, 125440.0, 0.8, 0.8, 562, 210.0
22740, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22800, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22800, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
22800, host-2, 123480.0, 123480.0, 0.799, 0.7875, 916, 207.5
22800, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22860, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22860, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
22860, host-2, 125440.0, 125440.0, 0.799, 0.8, 1192, 210.0
22860, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22920, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22920, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
22920, host-2, 125440.0, 125440.0, 0.8, 0.8, 333, 210.0
22920, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22980, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
22980, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
22980, host-2, 125440.0, 125440.0, 0.8, 0.8, 973, 210.0
22980, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23040, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23040, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
23040, host-2, 125440.0, 125440.0, 0.8, 0.8, 460, 210.0
23040, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23100, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23100, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
23100, host-2, 125440.0, 125440.0, 0.799, 0.8, 893, 210.0
23100, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23160, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23160, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
23160, host-2, 123480.0, 123480.0, 0.8, 0.7875, 802, 207.5
23160, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23220, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23220, host-1, 37240.0, 37240.0, 0.0, 0.2375, 0, 52.5
23220, host-2, 125440.0, 125440.0, 0.799, 0.8, 641, 210.0
23220, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23280, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23280, host-1, 43120.0, 43120.0, 0.0, 0.275, 20932, 100.0
23280, host-2, 125440.0, 125440.0, 0.8, 0.8, 1072, 210.0
23280, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23340, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23340, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
23340, host-2, 125440.0, 125440.0, 0.8, 0.8, 484, 210.0
23340, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23400, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23400, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
23400, host-2, 125440.0, 125440.0, 0.799, 0.8, 795, 210.0
23400, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23460, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23460, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
23460, host-2, 125440.0, 125440.0, 0.799, 0.8, 903, 210.0
23460, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23520, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23520, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
23520, host-2, 125440.0, 125440.0, 0.8, 0.8, 695, 210.0
23520, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23580, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23580, host-1, 43120.0, 43120.0, 0.0, 0.275, 0, 100.0
23580, host-2, 125440.0, 125440.0, 0.8, 0.8, 1004, 210.0
23580, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23640, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23640, host-1, 39200.0, 39200.0, 0.8, 0.25, 470, 100.0
23640, host-2, 125440.0, 125440.0, 0.799, 0.8, 565, 210.0
23640, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23700, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23700, host-1, 31360.0, 31360.0, 0.8, 0.2, 970, 90.0
23700, host-2, 125440.0, 125440.0, 0.8, 0.8, 172, 210.0
23700, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23760, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23760, host-1, 19600.0, 19600.0, 0.8, 0.125, 1548, 75.0
23760, host-2, 125440.0, 125440.0, 0.8, 0.8, 635, 210.0
23760, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23820, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23820, host-1, 11760.0, 11760.0, 0.8, 0.075, 1085, 65.0
23820, host-2, 125440.0, 125440.0, 0.799, 0.8, 772, 210.0
23820, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23880, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23880, host-1, 5880.0, 5880.0, 0.8, 0.0375, 837, 57.5
23880, host-2, 125440.0, 125440.0, 0.799, 0.8, 399, 210.0
23880, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23940, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
23940, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
23940, host-2, 125440.0, 125440.0, 0.8, 0.8, 1000, 210.0
23940, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24000, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24000, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
24000, host-2, 125440.0, 125440.0, 0.799, 0.8, 729, 210.0
24000, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24060, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24060, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
24060, host-2, 125440.0, 125440.0, 0.8, 0.8, 416, 210.0
24060, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24120, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24120, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
24120, host-2, 125440.0, 125440.0, 0.799, 0.8, 848, 210.0
24120, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24180, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24180, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
24180, host-2, 123480.0, 123480.0, 0.8, 0.7875, 798, 207.5
24180, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24240, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24240, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
24240, host-2, 125440.0, 125440.0, 0.799, 0.8, 733, 210.0
24240, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24300, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24300, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
24300, host-2, 123480.0, 123480.0, 0.8, 0.7875, 997, 207.5
24300, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24360, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24360, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
24360, host-2, 125440.0, 125440.0, 0.8, 0.8, 1332, 210.0
24360, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24420, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24420, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
24420, host-2, 125440.0, 125440.0, 0.799, 0.8, 1181, 210.0
24420, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24480, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24480, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
24480, host-2, 125440.0, 125440.0, 0.8, 0.8, 644, 210.0
24480, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24540, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24540, host-1, 5880.0, 5880.0, 0.0, 0.0375, 0, 57.5
24540, host-2, 125440.0, 125440.0, 0.799, 0.8, 406, 210.0
24540, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24600, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24600, host-1, 3920.0, 3920.0, 0.8, 0.025, 261, 55.0
24600, host-2, 123480.0, 123480.0, 0.799, 0.7875, 1441, 207.5
24600, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24660, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24660, host-1, 0.0, 0.0, 0.8, 0.0, 541, 50.0
24660, host-2, 125440.0, 125440.0, 0.56, 0.8, 22, 210.0
24660, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24720, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24720, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24720, host-2, 125440.0, 125440.0, 0.796, 0.8, 880, 210.0
24720, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24780, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24780, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24780, host-2, 125440.0, 125440.0, 0.799, 0.8, 945, 210.0
24780, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24840, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24840, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24840, host-2, 125440.0, 125440.0, 0.799, 0.8, 198, 210.0
24840, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24900, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24900, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24900, host-2, 125440.0, 125440.0, 0.8, 0.8, 387, 210.0
24900, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24960, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24960, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
24960, host-2, 125440.0, 125440.0, 0.8, 0.8, 793, 210.0
24960, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25020, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25020, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25020, host-2, 125440.0, 125440.0, 0.8, 0.8, 361, 210.0
25020, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25080, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25080, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25080, host-2, 125440.0, 125440.0, 0.8, 0.8, 1144, 210.0
25080, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25140, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25140, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25140, host-2, 125440.0, 125440.0, 0.799, 0.8, 622, 210.0
25140, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25200, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25200, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25200, host-2, 125440.0, 125440.0, 0.799, 0.8, 907, 210.0
25200, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25260, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25260, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25260, host-2, 125440.0, 125440.0, 0.799, 0.8, 700, 210.0
25260, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25320, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25320, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25320, host-2, 125440.0, 125440.0, 0.799, 0.8, 1022, 210.0
25320, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25380, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25380, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25380, host-2, 125440.0, 125440.0, 0.799, 0.8, 1938, 210.0
25380, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25440, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25440, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25440, host-2, 125440.0, 125440.0, 0.8, 0.8, 1341, 210.0
25440, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
25500, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
